index,image,op,backend,cuda_variant,threads_used,time_ms,correct,width,height,area
1,input1.ppm,sobel,cuda,0,0,7.734600,1,1582,1358,2148356
1,input1.ppm,sobel,cuda,1,0,8.058000,1,1582,1358,2148356
1,input1.ppm,sobel,cuda,2,0,6.596600,1,1582,1358,2148356
1,input1.ppm,sobel,cuda,3,0,8.682500,1,1582,1358,2148356
1,input1.ppm,sobel,cpu,,1,53.222400,1,1582,1358,2148356
1,input1.ppm,sobel,mt,,20,10.509500,1,1582,1358,2148356
1,input1.ppm,sobel,npp,,1,9.373900,0,1582,1358,2148356
1,input1.ppm,sharpen,cuda,,1,7.582300,1,1582,1358,2148356
1,input1.ppm,sharpen,cpu,,1,103.668100,1,1582,1358,2148356
1,input1.ppm,sharpen,mt,,20,12.136600,1,1582,1358,2148356
1,input1.ppm,sharpen,npp,,1,7.634000,0,1582,1358,2148356
1,input1.ppm,gaussian,cuda,,1,7.937400,1,1582,1358,2148356
1,input1.ppm,gaussian,cpu,,1,91.276000,1,1582,1358,2148356
1,input1.ppm,gaussian,mt,,20,12.908700,1,1582,1358,2148356
1,input1.ppm,gaussian,npp,,1,8.052800,0,1582,1358,2148356
2,input2.ppm,sobel,cuda,0,0,80.040400,1,3546,6060,21488760
2,input2.ppm,sobel,cuda,1,0,81.040200,1,3546,6060,21488760
2,input2.ppm,sobel,cuda,2,0,76.536100,1,3546,6060,21488760
2,input2.ppm,sobel,cuda,3,0,74.243200,1,3546,6060,21488760
2,input2.ppm,sobel,cpu,,1,539.616800,1,3546,6060,21488760
2,input2.ppm,sobel,mt,,20,54.352300,1,3546,6060,21488760
2,input2.ppm,sobel,npp,,1,85.896400,0,3546,6060,21488760
2,input2.ppm,sharpen,cuda,,1,77.074900,1,3546,6060,21488760
2,input2.ppm,sharpen,cpu,,1,1068.034600,1,3546,6060,21488760
2,input2.ppm,sharpen,mt,,20,113.936400,1,3546,6060,21488760
2,input2.ppm,sharpen,npp,,1,71.652500,0,3546,6060,21488760
2,input2.ppm,gaussian,cuda,,1,76.819100,1,3546,6060,21488760
2,input2.ppm,gaussian,cpu,,1,932.745200,1,3546,6060,21488760
2,input2.ppm,gaussian,mt,,20,96.810400,1,3546,6060,21488760
2,input2.ppm,gaussian,npp,,1,70.874900,0,3546,6060,21488760
3,input3.ppm,sobel,cuda,0,0,834.888800,1,10491,20480,214855680
3,input3.ppm,sobel,cuda,1,0,835.649500,1,10491,20480,214855680
3,input3.ppm,sobel,cuda,2,0,760.566400,1,10491,20480,214855680
3,input3.ppm,sobel,cuda,3,0,755.731900,1,10491,20480,214855680
3,input3.ppm,sobel,cpu,,1,5406.694200,1,10491,20480,214855680
3,input3.ppm,sobel,mt,,20,528.337600,1,10491,20480,214855680
3,input3.ppm,sobel,npp,,1,816.110700,0,10491,20480,214855680
3,input3.ppm,sharpen,cuda,,1,740.707000,1,10491,20480,214855680
3,input3.ppm,sharpen,cpu,,1,10417.972100,1,10491,20480,214855680
3,input3.ppm,sharpen,mt,,20,1086.688900,1,10491,20480,214855680
3,input3.ppm,sharpen,npp,,1,699.146900,0,10491,20480,214855680
3,input3.ppm,gaussian,cuda,,1,821.614700,1,10491,20480,214855680
3,input3.ppm,gaussian,cpu,,1,9393.178500,1,10491,20480,214855680
3,input3.ppm,gaussian,mt,,20,964.626800,1,10491,20480,214855680
3,input3.ppm,gaussian,npp,,1,708.623900,0,10491,20480,214855680
4,input4.ppm,sobel,cuda,0,0,760.330200,1,18632,11646,216988272
4,input4.ppm,sobel,cuda,1,0,718.606000,1,18632,11646,216988272
4,input4.ppm,sobel,cuda,2,0,757.681000,1,18632,11646,216988272
4,input4.ppm,sobel,cuda,3,0,734.337900,1,18632,11646,216988272
4,input4.ppm,sobel,cpu,,1,5461.471700,1,18632,11646,216988272
4,input4.ppm,sobel,mt,,20,534.886600,1,18632,11646,216988272
4,input4.ppm,sobel,npp,,1,848.741700,0,18632,11646,216988272
4,input4.ppm,sharpen,cuda,,1,708.071100,1,18632,11646,216988272
4,input4.ppm,sharpen,cpu,,1,10594.402700,1,18632,11646,216988272
4,input4.ppm,sharpen,mt,,20,1089.877300,1,18632,11646,216988272
4,input4.ppm,sharpen,npp,,1,761.724700,0,18632,11646,216988272
4,input4.ppm,gaussian,cuda,,1,785.941200,1,18632,11646,216988272
4,input4.ppm,gaussian,cpu,,1,9288.414000,1,18632,11646,216988272
4,input4.ppm,gaussian,mt,,20,972.669400,1,18632,11646,216988272
4,input4.ppm,gaussian,npp,,1,707.771800,0,18632,11646,216988272
5,input5.ppm,sobel,cuda,0,0,791.127300,1,10797,20298,219157506
5,input5.ppm,sobel,cuda,1,0,753.514000,1,10797,20298,219157506
5,input5.ppm,sobel,cuda,2,0,752.189200,1,10797,20298,219157506
5,input5.ppm,sobel,cuda,3,0,736.579900,1,10797,20298,219157506
5,input5.ppm,sobel,cpu,,1,5469.870200,1,10797,20298,219157506
5,input5.ppm,sobel,mt,,20,544.581900,1,10797,20298,219157506
5,input5.ppm,sobel,npp,,1,838.601000,0,10797,20298,219157506
5,input5.ppm,sharpen,cuda,,1,750.546700,1,10797,20298,219157506
5,input5.ppm,sharpen,cpu,,1,10552.918200,1,10797,20298,219157506
5,input5.ppm,sharpen,mt,,20,1109.809900,1,10797,20298,219157506
5,input5.ppm,sharpen,npp,,1,724.400000,0,10797,20298,219157506
5,input5.ppm,gaussian,cuda,,1,806.578600,1,10797,20298,219157506
5,input5.ppm,gaussian,cpu,,1,9427.921900,1,10797,20298,219157506
5,input5.ppm,gaussian,mt,,20,975.015000,1,10797,20298,219157506
5,input5.ppm,gaussian,npp,,1,710.601400,0,10797,20298,219157506
6,input6.ppm,sobel,cuda,0,0,767.994400,1,20641,10721,221292161
6,input6.ppm,sobel,cuda,1,0,752.231300,1,20641,10721,221292161
6,input6.ppm,sobel,cuda,2,0,770.909700,1,20641,10721,221292161
6,input6.ppm,sobel,cuda,3,0,757.880000,1,20641,10721,221292161
6,input6.ppm,sobel,cpu,,1,5566.512400,1,20641,10721,221292161
6,input6.ppm,sobel,mt,,20,566.545800,1,20641,10721,221292161
6,input6.ppm,sobel,npp,,1,884.878500,0,20641,10721,221292161
6,input6.ppm,sharpen,cuda,,1,745.430000,1,20641,10721,221292161
6,input6.ppm,sharpen,cpu,,1,10720.588100,1,20641,10721,221292161
6,input6.ppm,sharpen,mt,,20,1108.216400,1,20641,10721,221292161
6,input6.ppm,sharpen,npp,,1,734.471600,0,20641,10721,221292161
6,input6.ppm,gaussian,cuda,,1,841.266500,1,20641,10721,221292161
6,input6.ppm,gaussian,cpu,,1,9575.838300,1,20641,10721,221292161
6,input6.ppm,gaussian,mt,,20,1028.159900,1,20641,10721,221292161
6,input6.ppm,gaussian,npp,,1,744.231200,0,20641,10721,221292161
7,input7.ppm,sobel,cuda,0,0,807.748400,1,12741,17538,223451658
7,input7.ppm,sobel,cuda,1,0,750.647300,1,12741,17538,223451658
7,input7.ppm,sobel,cuda,2,0,750.701400,1,12741,17538,223451658
7,input7.ppm,sobel,cuda,3,0,758.803000,1,12741,17538,223451658
7,input7.ppm,sobel,cpu,,1,5594.938000,1,12741,17538,223451658
7,input7.ppm,sobel,mt,,20,569.380300,1,12741,17538,223451658
7,input7.ppm,sobel,npp,,1,881.851900,0,12741,17538,223451658
7,input7.ppm,sharpen,cuda,,1,770.227900,1,12741,17538,223451658
7,input7.ppm,sharpen,cpu,,1,10787.816300,1,12741,17538,223451658
7,input7.ppm,sharpen,mt,,20,1123.885500,1,12741,17538,223451658
7,input7.ppm,sharpen,npp,,1,739.726500,0,12741,17538,223451658
7,input7.ppm,gaussian,cuda,,1,808.646700,1,12741,17538,223451658
7,input7.ppm,gaussian,cpu,,1,9625.394900,1,12741,17538,223451658
7,input7.ppm,gaussian,mt,,20,1005.030700,1,12741,17538,223451658
7,input7.ppm,gaussian,npp,,1,774.265300,0,12741,17538,223451658
8,input8.ppm,sobel,cuda,0,0,808.448500,1,14619,15431,225585789
8,input8.ppm,sobel,cuda,1,0,843.101900,1,14619,15431,225585789
8,input8.ppm,sobel,cuda,2,0,783.567100,1,14619,15431,225585789
8,input8.ppm,sobel,cuda,3,0,784.023500,1,14619,15431,225585789
8,input8.ppm,sobel,cpu,,1,5668.273400,1,14619,15431,225585789
8,input8.ppm,sobel,mt,,20,575.185200,1,14619,15431,225585789
8,input8.ppm,sobel,npp,,1,853.954600,0,14619,15431,225585789
8,input8.ppm,sharpen,cuda,,1,799.190800,1,14619,15431,225585789
8,input8.ppm,sharpen,cpu,,1,10944.288900,1,14619,15431,225585789
8,input8.ppm,sharpen,mt,,20,1125.994300,1,14619,15431,225585789
8,input8.ppm,sharpen,npp,,1,779.931600,0,14619,15431,225585789
8,input8.ppm,gaussian,cuda,,1,816.148600,1,14619,15431,225585789
8,input8.ppm,gaussian,cpu,,1,9692.563700,1,14619,15431,225585789
8,input8.ppm,gaussian,mt,,20,1036.755300,1,14619,15431,225585789
8,input8.ppm,gaussian,npp,,1,747.499600,0,14619,15431,225585789
9,input9.ppm,sobel,cuda,0,0,792.036300,1,15788,14425,227741900
9,input9.ppm,sobel,cuda,1,0,780.204500,1,15788,14425,227741900
9,input9.ppm,sobel,cuda,2,0,795.509300,1,15788,14425,227741900
9,input9.ppm,sobel,cuda,3,0,783.634100,1,15788,14425,227741900
9,input9.ppm,sobel,cpu,,1,5695.669800,1,15788,14425,227741900
9,input9.ppm,sobel,mt,,20,592.921800,1,15788,14425,227741900
9,input9.ppm,sobel,npp,,1,872.069600,0,15788,14425,227741900
9,input9.ppm,sharpen,cuda,,1,794.350300,1,15788,14425,227741900
9,input9.ppm,sharpen,cpu,,1,11011.063400,1,15788,14425,227741900
9,input9.ppm,sharpen,mt,,20,1138.426600,1,15788,14425,227741900
9,input9.ppm,sharpen,npp,,1,774.456700,0,15788,14425,227741900
9,input9.ppm,gaussian,cuda,,1,826.856300,1,15788,14425,227741900
9,input9.ppm,gaussian,cpu,,1,9758.942200,1,15788,14425,227741900
9,input9.ppm,gaussian,mt,,20,1019.720500,1,15788,14425,227741900
9,input9.ppm,gaussian,npp,,1,775.367700,0,15788,14425,227741900
10,input10.ppm,sobel,cuda,0,0,817.907500,1,19308,11906,229881048
10,input10.ppm,sobel,cuda,1,0,798.372600,1,19308,11906,229881048
10,input10.ppm,sobel,cuda,2,0,778.045500,1,19308,11906,229881048
10,input10.ppm,sobel,cuda,3,0,792.959000,1,19308,11906,229881048
10,input10.ppm,sobel,cpu,,1,5813.989400,1,19308,11906,229881048
10,input10.ppm,sobel,mt,,20,582.831000,1,19308,11906,229881048
10,input10.ppm,sobel,npp,,1,880.766900,0,19308,11906,229881048
10,input10.ppm,sharpen,cuda,,1,792.032700,1,19308,11906,229881048
10,input10.ppm,sharpen,cpu,,1,11085.682400,1,19308,11906,229881048
10,input10.ppm,sharpen,mt,,20,1146.298700,1,19308,11906,229881048
10,input10.ppm,sharpen,npp,,1,767.794300,0,19308,11906,229881048
10,input10.ppm,gaussian,cuda,,1,833.300200,1,19308,11906,229881048
10,input10.ppm,gaussian,cpu,,1,9901.607800,1,19308,11906,229881048
10,input10.ppm,gaussian,mt,,20,1022.771100,1,19308,11906,229881048
10,input10.ppm,gaussian,npp,,1,770.687000,0,19308,11906,229881048
11,input11.ppm,sobel,cuda,0,0,879.124300,1,14704,15780,232029120
11,input11.ppm,sobel,cuda,1,0,826.235100,1,14704,15780,232029120
11,input11.ppm,sobel,cuda,2,0,798.866000,1,14704,15780,232029120
11,input11.ppm,sobel,cuda,3,0,868.146600,1,14704,15780,232029120
11,input11.ppm,sobel,cpu,,1,5851.310900,1,14704,15780,232029120
11,input11.ppm,sobel,mt,,20,569.531200,1,14704,15780,232029120
11,input11.ppm,sobel,npp,,1,904.696900,0,14704,15780,232029120
11,input11.ppm,sharpen,cuda,,1,794.474300,1,14704,15780,232029120
11,input11.ppm,sharpen,cpu,,1,11251.270100,1,14704,15780,232029120
11,input11.ppm,sharpen,mt,,20,1205.855800,1,14704,15780,232029120
11,input11.ppm,sharpen,npp,,1,779.759700,0,14704,15780,232029120
11,input11.ppm,gaussian,cuda,,1,886.540600,1,14704,15780,232029120
11,input11.ppm,gaussian,cpu,,1,9964.515500,1,14704,15780,232029120
11,input11.ppm,gaussian,mt,,20,1025.931900,1,14704,15780,232029120
11,input11.ppm,gaussian,npp,,1,798.896500,0,14704,15780,232029120
12,input12.ppm,sobel,cuda,0,0,818.383200,1,19549,11979,234177471
12,input12.ppm,sobel,cuda,1,0,827.639000,1,19549,11979,234177471
12,input12.ppm,sobel,cuda,2,0,801.263100,1,19549,11979,234177471
12,input12.ppm,sobel,cuda,3,0,818.576300,1,19549,11979,234177471
12,input12.ppm,sobel,cpu,,1,5922.880500,1,19549,11979,234177471
12,input12.ppm,sobel,mt,,20,587.842100,1,19549,11979,234177471
12,input12.ppm,sobel,npp,,1,911.906200,0,19549,11979,234177471
12,input12.ppm,sharpen,cuda,,1,821.729100,1,19549,11979,234177471
12,input12.ppm,sharpen,cpu,,1,11305.542800,1,19549,11979,234177471
12,input12.ppm,sharpen,mt,,20,1166.140700,1,19549,11979,234177471
12,input12.ppm,sharpen,npp,,1,791.568500,0,19549,11979,234177471
12,input12.ppm,gaussian,cuda,,1,868.082600,1,19549,11979,234177471
12,input12.ppm,gaussian,cpu,,1,9973.388500,1,19549,11979,234177471
12,input12.ppm,gaussian,mt,,20,1034.226500,1,19549,11979,234177471
12,input12.ppm,gaussian,npp,,1,762.339300,0,19549,11979,234177471
13,input13.ppm,sobel,cuda,0,0,81.120000,1,6597,3583,23637051
13,input13.ppm,sobel,cuda,1,0,81.612500,1,6597,3583,23637051
13,input13.ppm,sobel,cuda,2,0,82.016900,1,6597,3583,23637051
13,input13.ppm,sobel,cuda,3,0,81.701000,1,6597,3583,23637051
13,input13.ppm,sobel,cpu,,1,593.110200,1,6597,3583,23637051
13,input13.ppm,sobel,mt,,20,68.576000,1,6597,3583,23637051
13,input13.ppm,sobel,npp,,1,91.021800,0,6597,3583,23637051
13,input13.ppm,sharpen,cuda,,1,78.425800,1,6597,3583,23637051
13,input13.ppm,sharpen,cpu,,1,1162.264400,1,6597,3583,23637051
13,input13.ppm,sharpen,mt,,20,129.916400,1,6597,3583,23637051
13,input13.ppm,sharpen,npp,,1,77.372900,0,6597,3583,23637051
13,input13.ppm,gaussian,cuda,,1,85.118200,1,6597,3583,23637051
13,input13.ppm,gaussian,cpu,,1,1018.503300,1,6597,3583,23637051
13,input13.ppm,gaussian,mt,,20,113.505400,1,6597,3583,23637051
13,input13.ppm,gaussian,npp,,1,77.151800,0,6597,3583,23637051
14,input14.ppm,sobel,cuda,0,0,828.809100,1,12870,18363,236331810
14,input14.ppm,sobel,cuda,1,0,809.807600,1,12870,18363,236331810
14,input14.ppm,sobel,cuda,2,0,804.752400,1,12870,18363,236331810
14,input14.ppm,sobel,cuda,3,0,863.768200,1,12870,18363,236331810
14,input14.ppm,sobel,cpu,,1,5970.246300,1,12870,18363,236331810
14,input14.ppm,sobel,mt,,20,586.304300,1,12870,18363,236331810
14,input14.ppm,sobel,npp,,1,911.811900,0,12870,18363,236331810
14,input14.ppm,sharpen,cuda,,1,823.226500,1,12870,18363,236331810
14,input14.ppm,sharpen,cpu,,1,11430.562300,1,12870,18363,236331810
14,input14.ppm,sharpen,mt,,20,1190.568400,1,12870,18363,236331810
14,input14.ppm,sharpen,npp,,1,818.025500,0,12870,18363,236331810
14,input14.ppm,gaussian,cuda,,1,890.986300,1,12870,18363,236331810
14,input14.ppm,gaussian,cpu,,1,10162.492500,1,12870,18363,236331810
14,input14.ppm,gaussian,mt,,20,1066.491800,1,12870,18363,236331810
14,input14.ppm,gaussian,npp,,1,773.440000,0,12870,18363,236331810
15,input15.ppm,sobel,cuda,0,0,825.664900,1,20425,11676,238482300
15,input15.ppm,sobel,cuda,1,0,820.979000,1,20425,11676,238482300
15,input15.ppm,sobel,cuda,2,0,792.407000,1,20425,11676,238482300
15,input15.ppm,sobel,cuda,3,0,820.054900,1,20425,11676,238482300
15,input15.ppm,sobel,cpu,,1,5953.894800,1,20425,11676,238482300
15,input15.ppm,sobel,mt,,20,609.899400,1,20425,11676,238482300
15,input15.ppm,sobel,npp,,1,942.395600,0,20425,11676,238482300
15,input15.ppm,sharpen,cuda,,1,814.487000,1,20425,11676,238482300
15,input15.ppm,sharpen,cpu,,1,11516.514300,1,20425,11676,238482300
15,input15.ppm,sharpen,mt,,20,1195.707100,1,20425,11676,238482300
15,input15.ppm,sharpen,npp,,1,796.292100,0,20425,11676,238482300
15,input15.ppm,gaussian,cuda,,1,867.208800,1,20425,11676,238482300
15,input15.ppm,gaussian,cpu,,1,10275.860300,1,20425,11676,238482300
15,input15.ppm,gaussian,mt,,20,1072.076000,1,20425,11676,238482300
15,input15.ppm,gaussian,npp,,1,809.058800,0,20425,11676,238482300
16,input16.ppm,sobel,cuda,0,0,861.524300,1,17101,14072,240645272
16,input16.ppm,sobel,cuda,1,0,844.608800,1,17101,14072,240645272
16,input16.ppm,sobel,cuda,2,0,863.737600,1,17101,14072,240645272
16,input16.ppm,sobel,cuda,3,0,901.598000,1,17101,14072,240645272
16,input16.ppm,sobel,cpu,,1,6059.516400,1,17101,14072,240645272
16,input16.ppm,sobel,mt,,20,875.428000,1,17101,14072,240645272
16,input16.ppm,sobel,npp,,1,931.319400,0,17101,14072,240645272
16,input16.ppm,sharpen,cuda,,1,806.124400,1,17101,14072,240645272
16,input16.ppm,sharpen,cpu,,1,11618.366600,1,17101,14072,240645272
16,input16.ppm,sharpen,mt,,20,1205.565900,1,17101,14072,240645272
16,input16.ppm,sharpen,npp,,1,858.173800,0,17101,14072,240645272
16,input16.ppm,gaussian,cuda,,1,929.652000,1,17101,14072,240645272
16,input16.ppm,gaussian,cpu,,1,10378.641300,1,17101,14072,240645272
16,input16.ppm,gaussian,mt,,20,1072.082700,1,17101,14072,240645272
16,input16.ppm,gaussian,npp,,1,783.410900,0,17101,14072,240645272
17,input17.ppm,sobel,cuda,0,0,864.859400,1,20280,11971,242771880
17,input17.ppm,sobel,cuda,1,0,848.107100,1,20280,11971,242771880
17,input17.ppm,sobel,cuda,2,0,840.836300,1,20280,11971,242771880
17,input17.ppm,sobel,cuda,3,0,867.150300,1,20280,11971,242771880
17,input17.ppm,sobel,cpu,,1,6120.507200,1,20280,11971,242771880
17,input17.ppm,sobel,mt,,20,602.805900,1,20280,11971,242771880
17,input17.ppm,sobel,npp,,1,946.187600,0,20280,11971,242771880
17,input17.ppm,sharpen,cuda,,1,842.232000,1,20280,11971,242771880
17,input17.ppm,sharpen,cpu,,1,11714.105500,1,20280,11971,242771880
17,input17.ppm,sharpen,mt,,20,1234.028500,1,20280,11971,242771880
17,input17.ppm,sharpen,npp,,1,816.317600,0,20280,11971,242771880
17,input17.ppm,gaussian,cuda,,1,888.106800,1,20280,11971,242771880
17,input17.ppm,gaussian,cpu,,1,10375.745100,1,20280,11971,242771880
17,input17.ppm,gaussian,mt,,20,1075.267700,1,20280,11971,242771880
17,input17.ppm,gaussian,npp,,1,807.202100,0,20280,11971,242771880
18,input18.ppm,sobel,cuda,0,0,863.958200,1,19956,12274,244939944
18,input18.ppm,sobel,cuda,1,0,851.472100,1,19956,12274,244939944
18,input18.ppm,sobel,cuda,2,0,836.382100,1,19956,12274,244939944
18,input18.ppm,sobel,cuda,3,0,856.594600,1,19956,12274,244939944
18,input18.ppm,sobel,cpu,,1,6149.537500,1,19956,12274,244939944
18,input18.ppm,sobel,mt,,20,607.859100,1,19956,12274,244939944
18,input18.ppm,sobel,npp,,1,949.441500,0,19956,12274,244939944
18,input18.ppm,sharpen,cuda,,1,840.785100,1,19956,12274,244939944
18,input18.ppm,sharpen,cpu,,1,11866.180700,1,19956,12274,244939944
18,input18.ppm,sharpen,mt,,20,1223.063700,1,19956,12274,244939944
18,input18.ppm,sharpen,npp,,1,835.499400,0,19956,12274,244939944
18,input18.ppm,gaussian,cuda,,1,905.668200,1,19956,12274,244939944
18,input18.ppm,gaussian,cpu,,1,10480.543200,1,19956,12274,244939944
18,input18.ppm,gaussian,mt,,20,1163.632800,1,19956,12274,244939944
18,input18.ppm,gaussian,npp,,1,810.149000,0,19956,12274,244939944
